source_id,target_id,edge_type,timestamp,weight
PH_0297,PH_1003,CALLED,2025-02-20T17:32:51Z,1992
PER_0732,ACC_1123,OWNS,,
PER_0841,ACC_1044,OWNS,,
PER_0436,LOC_0126,ASSOCIATED_WITH,,
PH_1029,PH_0558,CALLED,2025-09-19T09:32:36Z,2169
PER_0208,ACC_0128,OWNS,,
PER_0773,ORG_0101,ASSOCIATED_WITH,,
PER_0961,ORG_0016,ASSOCIATED_WITH,,
PH_0013,PH_0012,CALLED,2024-11-28T03:38:37Z,1943
PH_0658,PH_0363,CALLED,2024-04-12T00:42:48Z,86
PER_0530,LOC_0104,ASSOCIATED_WITH,,
PH_0420,PH_0523,CALLED,2024-12-17T13:08:29Z,2211
CASE_0079,PER_0364,PARTICIPATED_IN,,
PH_0836,PH_0868,CALLED,2024-06-23T03:12:13Z,3169
PH_0186,PH_0677,CALLED,2023-09-03T23:16:06Z,2334
ACC_0606,ACC_0237,TRANSACTED_WITH,2024-05-14T14:07:38Z,586163.86
PER_0855,PH_0253,OWNS,,
PH_0329,PH_0203,CALLED,2023-11-19T23:11:35Z,881
PER_0379,ACC_0684,OWNS,,
ACC_0011,ACC_0850,TRANSACTED_WITH,2023-02-10T07:31:26Z,2360798.43
PH_0084,PH_0072,CALLED,2024-02-08T15:54:22Z,1467
PH_1354,PH_1060,CALLED,2024-07-16T04:44:30Z,1973
PER_0459,LOC_0086,ASSOCIATED_WITH,,
ACC_0170,ACC_1071,TRANSACTED_WITH,2023-06-11T11:56:36Z,138646.2
PER_0481,LOC_0086,ASSOCIATED_WITH,,
PER_0277,PH_0413,OWNS,,
PER_0089,LOC_0050,ASSOCIATED_WITH,,
ACC_0156,ACC_0235,TRANSACTED_WITH,2025-04-11T08:06:18Z,1551887.0
CASE_0018,PER_0459,PARTICIPATED_IN,,
PER_0674,LOC_0066,ASSOCIATED_WITH,,
PER_0777,LOC_0110,ASSOCIATED_WITH,,
ACC_0332,ACC_0614,TRANSACTED_WITH,2024-11-03T00:00:32Z,1522384.85
PH_0449,PH_0823,CALLED,2026-06-19T16:43:44Z,917
PER_0160,LOC_0075,ASSOCIATED_WITH,,
PER_0742,ORG_0013,ASSOCIATED_WITH,,
PER_0082,ORG_0043,ASSOCIATED_WITH,,
PER_0220,ACC_1159,OWNS,,
PH_0652,PH_0233,CALLED,2024-06-21T16:58:52Z,958
ACC_0006,ACC_0432,TRANSACTED_WITH,2023-01-02T23:33:08Z,2300005.66
PER_0720,ACC_1077,OWNS,,
PH_0932,PH_0942,CALLED,2024-04-02T03:46:24Z,1970
PH_0053,PH_1388,CALLED,2024-06-09T17:09:09Z,2228
PH_1090,PH_0231,CALLED,2025-03-06T21:15:50Z,872
PH_0161,PH_1391,CALLED,2023-07-13T15:36:00Z,2621
ACC_1115,ACC_0760,TRANSACTED_WITH,2023-03-30T02:35:31Z,1557327.22
PH_0151,PH_1020,CALLED,2026-07-05T00:36:53Z,61
PER_0309,PH_0801,OWNS,,
PER_0395,PH_0213,OWNS,,
ACC_0373,ACC_0011,TRANSACTED_WITH,2025-08-24T10:18:59Z,2099275.23
PH_0042,PH_0333,CALLED,2023-10-06T20:38:30Z,425
PER_0091,ORG_0083,ASSOCIATED_WITH,,
ACC_0167,ACC_1150,TRANSACTED_WITH,2026-01-04T04:13:41Z,2343183.02
ACC_0601,ACC_0316,TRANSACTED_WITH,2024-11-23T19:49:45Z,120081.88
PH_1156,PH_0357,CALLED,2023-03-17T08:19:53Z,484
PH_1138,PH_1194,CALLED,2025-10-03T09:30:22Z,1633
ACC_1000,ACC_1076,TRANSACTED_WITH,2025-11-15T18:11:54Z,240404.71
PH_0529,PH_0458,CALLED,2025-11-29T06:12:41Z,1707
PH_0800,PH_0824,CALLED,2025-01-25T01:52:09Z,1465
PH_0673,PH_1092,CALLED,2025-10-08T06:31:56Z,2523
ACC_0235,ACC_0063,TRANSACTED_WITH,2024-03-22T05:10:29Z,1888100.54
PH_0488,PH_0169,CALLED,2025-01-08T21:51:50Z,2290
PER_0108,ACC_1126,OWNS,,
PH_1077,PH_1130,CALLED,2025-03-05T12:31:12Z,60
PH_1176,PH_0222,CALLED,2023-08-06T11:30:14Z,2097
ACC_0421,ACC_0175,TRANSACTED_WITH,2025-03-13T22:53:54Z,1870715.06
PER_0079,PH_0555,OWNS,,
PH_0677,PH_0901,CALLED,2025-07-31T09:52:43Z,2506
ACC_0882,ACC_0408,TRANSACTED_WITH,2025-06-11T22:34:38Z,1715165.15
ACC_0186,ACC_0058,TRANSACTED_WITH,2024-04-12T07:06:39Z,1675423.24
CASE_0033,PER_0317,PARTICIPATED_IN,,
PH_0401,PH_0976,CALLED,2026-03-08T22:45:06Z,2592
ACC_0363,ACC_0408,TRANSACTED_WITH,2026-05-05T17:56:51Z,224629.81
PER_0535,ACC_0676,OWNS,,
PH_0512,PH_0752,CALLED,2025-10-01T00:37:19Z,1564
PER_0731,LOC_0124,ASSOCIATED_WITH,,
PH_1199,PH_0097,CALLED,2024-12-19T19:06:35Z,1182
CASE_0142,PER_0224,PARTICIPATED_IN,,
PER_0602,PH_0834,OWNS,,
PH_0695,PH_0887,CALLED,2024-06-01T00:44:28Z,3018
PH_1263,PH_0059,CALLED,2024-04-27T06:45:55Z,2066
PH_0427,PH_0110,CALLED,2025-01-12T22:24:36Z,2748
PER_0366,LOC_0124,ASSOCIATED_WITH,,
PER_0116,LOC_0124,ASSOCIATED_WITH,,
ACC_0474,ACC_0793,TRANSACTED_WITH,2026-03-01T11:34:47Z,1670489.44
PER_0069,PH_0092,OWNS,,
PH_1306,PH_0973,CALLED,2024-12-21T16:07:43Z,3247
ACC_0094,ACC_0223,TRANSACTED_WITH,2025-08-23T06:48:13Z,1286821.15
PH_1205,PH_0025,CALLED,2024-03-07T01:44:49Z,3301
ACC_0614,ACC_1196,TRANSACTED_WITH,2024-03-06T23:00:25Z,1537077.67
ACC_0112,ACC_1092,TRANSACTED_WITH,2026-02-18T03:00:52Z,2051535.38
ACC_0613,ACC_0124,TRANSACTED_WITH,2024-03-24T02:11:40Z,169638.86
ACC_0315,ACC_1039,TRANSACTED_WITH,2023-02-06T07:32:07Z,1140747.61
PER_0017,ACC_1017,OWNS,,
PH_0113,PH_0460,CALLED,2025-03-16T11:48:19Z,3309
PER_0269,ORG_0098,ASSOCIATED_WITH,,
PH_0203,PH_0573,CALLED,2025-06-23T18:12:14Z,3515
PER_0352,ACC_1105,OWNS,,
PH_0862,PH_0122,CALLED,2025-09-11T00:56:15Z,1560
ACC_0996,ACC_1142,TRANSACTED_WITH,2025-07-20T23:37:17Z,2054565.43
PH_0892,PH_1396,CALLED,2024-04-20T17:09:24Z,1087
ACC_1098,ACC_0920,TRANSACTED_WITH,2024-11-01T20:01:09Z,1977566.65
PH_0604,PH_0301,CALLED,2025-08-14T21:47:04Z,2502
PH_1024,PH_1246,CALLED,2026-03-14T10:27:10Z,982
PER_0768,PH_0783,OWNS,,
PH_1320,PH_0872,CALLED,2024-04-01T11:36:37Z,522
PER_0652,LOC_0148,ASSOCIATED_WITH,,
PH_0824,PH_1156,CALLED,2025-07-20T14:18:52Z,820
ACC_0215,ACC_0939,TRANSACTED_WITH,2024-06-30T05:31:42Z,1284472.94
PH_0048,PH_0832,CALLED,2025-06-05T12:27:58Z,2556
CASE_0048,PER_0442,PARTICIPATED_IN,,
ACC_0969,ACC_0148,TRANSACTED_WITH,2023-12-22T08:13:30Z,1602137.7
ACC_0822,ACC_0778,TRANSACTED_WITH,2023-04-10T14:18:41Z,1226719.87
ACC_0693,ACC_0037,TRANSACTED_WITH,2024-08-06T13:48:12Z,714569.56
ACC_0780,ACC_0724,TRANSACTED_WITH,2023-04-21T05:09:20Z,1266894.88
ACC_0420,ACC_0673,TRANSACTED_WITH,2024-10-27T04:36:43Z,2327560.79
CASE_0249,PER_0756,PARTICIPATED_IN,,
PER_0080,ACC_0311,OWNS,,
PER_0234,ACC_0228,OWNS,,
CASE_0104,PER_0807,PARTICIPATED_IN,,
PER_0198,ACC_0448,OWNS,,
PER_0487,PH_0340,OWNS,,
ACC_0286,ACC_0407,TRANSACTED_WITH,2024-11-09T07:09:13Z,829944.74
PER_0851,LOC_0104,ASSOCIATED_WITH,,
PER_0863,PH_0886,OWNS,,
PH_1332,PH_0885,CALLED,2023-12-05T04:14:25Z,260
PER_0831,PH_0108,OWNS,,
PH_0295,PH_1113,CALLED,2024-11-12T16:41:02Z,2164
PER_0274,LOC_0148,ASSOCIATED_WITH,,
CASE_0121,PER_0729,PARTICIPATED_IN,,
ACC_0198,ACC_0613,TRANSACTED_WITH,2025-06-05T07:58:55Z,778799.86
PER_0255,LOC_0114,ASSOCIATED_WITH,,
PER_0033,PH_1096,OWNS,,
ACC_0468,ACC_0133,TRANSACTED_WITH,2023-06-11T02:50:32Z,960004.01
PER_0838,LOC_0006,ASSOCIATED_WITH,,
PH_1025,PH_0103,CALLED,2023-04-03T23:53:24Z,591
PER_0080,PH_1210,OWNS,,
ACC_0438,ACC_0847,TRANSACTED_WITH,2024-04-14T02:31:45Z,35358.63
PER_0543,PH_0878,OWNS,,
PH_1065,PH_0235,CALLED,2024-06-23T21:42:59Z,2748
PER_0707,LOC_0058,ASSOCIATED_WITH,,
PER_0014,PH_0890,OWNS,,
PH_1113,PH_1012,CALLED,2023-06-03T13:42:30Z,1484
ACC_0496,ACC_1079,TRANSACTED_WITH,2023-12-25T20:32:15Z,1202254.16
PER_0681,VEH_0011,OWNS,,
PH_0669,PH_1106,CALLED,2026-07-10T22:29:46Z,2603
PH_0384,PH_0367,CALLED,2024-09-05T22:57:07Z,2116
PER_0034,PH_0088,OWNS,,
PH_0474,PH_0240,CALLED,2024-08-11T23:22:12Z,392
ACC_1076,ACC_0155,TRANSACTED_WITH,2025-04-27T09:51:16Z,1724873.08
PER_0323,PH_1184,OWNS,,
PH_1119,PH_0140,CALLED,2026-02-14T03:12:36Z,1556
PH_1291,PH_0981,CALLED,2023-01-30T16:16:50Z,2343
PH_0646,PH_1126,CALLED,2024-01-08T16:13:52Z,2631
PH_1237,PH_0436,CALLED,2023-12-02T23:06:33Z,3290
ACC_0797,ACC_0419,TRANSACTED_WITH,2024-04-05T13:48:30Z,1348777.38
PER_0892,ACC_0244,OWNS,,
PH_0015,PH_0556,CALLED,2024-08-30T06:11:51Z,795
PER_0508,ACC_0137,OWNS,,
PH_0889,PH_1196,CALLED,2024-05-23T04:56:56Z,2410
PER_0466,PH_0919,OWNS,,
CASE_0063,PER_0881,PARTICIPATED_IN,,
PH_0217,PH_0299,CALLED,2024-05-06T00:37:06Z,2471
CASE_0021,PER_0003,PARTICIPATED_IN,,
PER_0233,PH_0220,OWNS,,
PH_0800,PH_0145,CALLED,2025-01-10T12:58:31Z,22
PH_0632,PH_0215,CALLED,2026-04-07T14:25:38Z,1263
PER_0185,LOC_0027,ASSOCIATED_WITH,,
PH_0120,PH_0089,CALLED,2024-02-17T05:57:12Z,1010
PH_0696,PH_0879,CALLED,2025-06-18T16:01:33Z,1270
CASE_0126,PER_0619,PARTICIPATED_IN,,
ACC_0580,ACC_0529,TRANSACTED_WITH,2026-07-26T00:33:11Z,779940.12
PER_0042,ACC_0261,OWNS,,
PER_0061,ACC_1146,OWNS,,
PH_0026,PH_0970,CALLED,2024-04-28T09:04:06Z,2432
PER_0985,ORG_0108,ASSOCIATED_WITH,,
PER_0693,ACC_0444,OWNS,,
PER_0234,ACC_0618,OWNS,,
PH_1358,PH_0795,CALLED,2025-08-23T22:07:54Z,3157
ACC_0745,ACC_0758,TRANSACTED_WITH,2025-03-20T04:01:11Z,1836661.96
PER_0534,VEH_0075,OWNS,,
PH_0321,PH_0504,CALLED,2024-08-31T04:12:40Z,36
ACC_0391,ACC_0466,TRANSACTED_WITH,2024-11-22T04:25:03Z,1427238.14
PER_0411,VEH_0276,OWNS,,
ACC_1091,ACC_1047,TRANSACTED_WITH,2024-10-09T06:44:41Z,305403.42
ACC_0875,ACC_0310,TRANSACTED_WITH,2025-03-19T02:55:40Z,289886.01
PH_0480,PH_0643,CALLED,2025-12-16T03:32:05Z,2879
ACC_1130,ACC_0833,TRANSACTED_WITH,2023-10-11T11:53:27Z,833341.17
PER_0708,VEH_0005,OWNS,,
PER_0518,LOC_0017,ASSOCIATED_WITH,,
PH_1323,PH_1284,CALLED,2023-09-10T13:31:50Z,1342
PH_0401,PH_1264,CALLED,2023-09-19T14:27:44Z,2828
ACC_0387,ACC_0757,TRANSACTED_WITH,2024-10-27T20:28:32Z,592735.9
PH_0365,PH_0710,CALLED,2026-05-14T20:51:20Z,2926
PH_1041,PH_1048,CALLED,2026-07-05T14:05:15Z,1668
PER_0276,LOC_0045,ASSOCIATED_WITH,,
PER_0137,ORG_0015,ASSOCIATED_WITH,,
PH_0551,PH_0404,CALLED,2025-11-22T03:20:47Z,1036
PH_0571,PH_1103,CALLED,2026-04-13T02:59:16Z,3183
PH_0523,PH_0017,CALLED,2023-05-04T19:01:36Z,388
PER_0011,ACC_0311,OWNS,,
CASE_0151,PER_0448,PARTICIPATED_IN,,
PER_0037,ACC_0462,OWNS,,
PER_0684,ACC_0141,OWNS,,
ACC_0717,ACC_0029,TRANSACTED_WITH,2023-09-19T12:55:13Z,711619.3
PER_0813,LOC_0002,ASSOCIATED_WITH,,
PH_1217,PH_0614,CALLED,2025-01-26T10:23:00Z,1647
PER_0313,ACC_0597,OWNS,,
PER_0927,ACC_0312,OWNS,,
PER_0160,VEH_0359,OWNS,,
PER_0444,ORG_0024,ASSOCIATED_WITH,,
PH_0896,PH_0400,CALLED,2023-01-09T22:04:42Z,3215
CASE_0068,PER_0706,PARTICIPATED_IN,,
PER_0620,LOC_0072,ASSOCIATED_WITH,,
PER_0405,ACC_0519,OWNS,,
ACC_1101,ACC_0049,TRANSACTED_WITH,2024-04-25T22:29:22Z,1974883.4
PER_0855,LOC_0059,ASSOCIATED_WITH,,
PH_0040,PH_1073,CALLED,2023-04-04T23:08:03Z,1509
PER_0256,LOC_0039,ASSOCIATED_WITH,,
PH_0948,PH_0482,CALLED,2025-12-10T09:10:30Z,997
ACC_0736,ACC_0655,TRANSACTED_WITH,2024-03-13T01:36:28Z,2356660.83
PH_1060,PH_0266,CALLED,2023-03-12T00:50:41Z,1958
PER_0570,ORG_0048,ASSOCIATED_WITH,,
PH_1217,PH_0660,CALLED,2024-04-04T16:31:31Z,2467
PER_0681,PH_1162,OWNS,,
PER_0061,ACC_0427,OWNS,,
PH_1273,PH_0613,CALLED,2023-01-21T05:32:42Z,2498
PH_0985,PH_1207,CALLED,2025-07-11T07:43:42Z,2027
PH_0638,PH_0742,CALLED,2025-04-04T14:57:38Z,2951
ACC_0924,ACC_1073,TRANSACTED_WITH,2023-05-07T10:06:32Z,2433578.78
CASE_0031,PER_0102,PARTICIPATED_IN,,
PER_0352,PH_1336,OWNS,,
PH_0667,PH_0022,CALLED,2025-09-08T11:21:44Z,1048
PH_0578,PH_0325,CALLED,2026-07-18T00:52:48Z,840
PH_0219,PH_0596,CALLED,2024-07-17T17:48:04Z,3126
PH_1338,PH_0876,CALLED,2025-11-02T21:01:50Z,2486
PH_0049,PH_1381,CALLED,2025-07-04T07:45:28Z,672
PER_0953,PH_0272,OWNS,,
PER_0555,LOC_0050,ASSOCIATED_WITH,,
ACC_0928,ACC_1138,TRANSACTED_WITH,2024-12-13T22:15:05Z,640991.86
ACC_0824,ACC_0157,TRANSACTED_WITH,2025-06-08T16:38:42Z,1174388.34
PER_0074,LOC_0094,ASSOCIATED_WITH,,
PH_0720,PH_1248,CALLED,2023-05-18T09:31:41Z,222
PH_0118,PH_1109,CALLED,2024-09-05T00:09:18Z,1904
PER_0046,ACC_0131,OWNS,,
PER_0068,ACC_0362,OWNS,,
ACC_1122,ACC_0942,TRANSACTED_WITH,2023-07-26T06:10:18Z,113105.44
PER_0446,PH_0015,OWNS,,
PER_0073,LOC_0032,ASSOCIATED_WITH,,
ACC_0401,ACC_0108,TRANSACTED_WITH,2024-07-24T07:41:24Z,1223683.7
PH_0418,PH_1228,CALLED,2025-05-05T12:47:41Z,1431
ACC_0689,ACC_0829,TRANSACTED_WITH,2025-09-11T07:37:37Z,1243358.33
PH_0055,PH_1158,CALLED,2024-06-14T10:35:58Z,888
ACC_0299,ACC_1034,TRANSACTED_WITH,2024-08-18T02:48:42Z,491955.19
PER_0803,ORG_0041,ASSOCIATED_WITH,,
PH_0181,PH_0606,CALLED,2024-06-01T08:34:46Z,963
PER_0450,PH_0910,OWNS,,
PH_0562,PH_0304,CALLED,2024-06-28T15:43:32Z,461
ACC_0578,ACC_0381,TRANSACTED_WITH,2026-02-05T19:59:35Z,338757.32
PH_0367,PH_0953,CALLED,2024-02-24T09:59:50Z,3164
PER_0163,LOC_0044,ASSOCIATED_WITH,,
PER_0007,PH_0947,OWNS,,
PH_0901,PH_0800,CALLED,2025-03-22T18:50:24Z,1445
ACC_1067,ACC_0604,TRANSACTED_WITH,2024-04-02T15:07:07Z,1588728.6
PH_0851,PH_0921,CALLED,2024-10-22T16:45:43Z,3411
PER_0607,LOC_0015,ASSOCIATED_WITH,,
PH_0848,PH_0708,CALLED,2023-01-06T11:07:48Z,610
ACC_0353,ACC_0667,TRANSACTED_WITH,2023-11-26T04:10:06Z,896199.89
PH_1204,PH_1189,CALLED,2023-01-18T10:47:59Z,691
PER_0911,LOC_0015,ASSOCIATED_WITH,,
ACC_1000,ACC_1065,TRANSACTED_WITH,2026-07-04T22:19:49Z,1038304.6
PER_0421,LOC_0061,ASSOCIATED_WITH,,
PH_0850,PH_1070,CALLED,2024-09-22T09:46:59Z,1571
PH_0551,PH_0160,CALLED,2023-01-06T10:21:38Z,1414
PER_0476,LOC_0021,ASSOCIATED_WITH,,
PH_0855,PH_0102,CALLED,2024-05-23T11:55:08Z,1056
PH_1159,PH_0950,CALLED,2025-02-04T20:30:58Z,2080
ACC_0898,ACC_1047,TRANSACTED_WITH,2023-02-05T22:57:36Z,878771.42
PER_0818,LOC_0137,ASSOCIATED_WITH,,
PH_0515,PH_1392,CALLED,2025-03-13T02:58:31Z,2651
PER_0074,LOC_0002,ASSOCIATED_WITH,,
PH_0402,PH_0423,CALLED,2024-09-08T23:41:04Z,1349
PER_0724,ORG_0100,ASSOCIATED_WITH,,
PH_1109,PH_0994,CALLED,2025-08-03T15:54:16Z,1936
PH_1238,PH_0287,CALLED,2023-12-18T13:58:52Z,3202
PER_0660,PH_1356,OWNS,,
PH_1236,PH_0380,CALLED,2025-12-19T06:53:07Z,2762
PH_0896,PH_0571,CALLED,2025-05-02T09:11:46Z,261
PER_0968,VEH_0579,OWNS,,
PER_0683,PH_1239,OWNS,,
CASE_0155,PER_0194,PARTICIPATED_IN,,
PH_1394,PH_1173,CALLED,2024-08-03T21:00:47Z,367
PER_0639,ACC_0999,OWNS,,
PER_0549,PH_0449,OWNS,,
PER_0315,LOC_0019,ASSOCIATED_WITH,,
PH_0862,PH_1065,CALLED,2023-01-22T02:45:08Z,444
ACC_1173,ACC_1128,TRANSACTED_WITH,2026-06-07T17:42:21Z,486284.96
PER_0576,PH_0342,OWNS,,
PER_0728,VEH_0260,OWNS,,
PER_0150,LOC_0049,ASSOCIATED_WITH,,
PER_0458,LOC_0126,ASSOCIATED_WITH,,
PER_0872,LOC_0092,ASSOCIATED_WITH,,
PER_0842,ACC_0543,OWNS,,
PH_1248,PH_1285,CALLED,2026-07-22T15:47:17Z,2474
ACC_0294,ACC_0792,TRANSACTED_WITH,2023-11-26T06:52:03Z,415508.63
PH_0110,PH_0733,CALLED,2025-07-31T09:07:28Z,1008
ACC_1103,ACC_0276,TRANSACTED_WITH,2025-06-19T17:18:35Z,494772.16
ACC_0301,ACC_0616,TRANSACTED_WITH,2025-02-18T12:04:04Z,144882.19
ACC_1059,ACC_0573,TRANSACTED_WITH,2025-11-02T21:20:28Z,415824.07
PH_0675,PH_0770,CALLED,2025-03-07T07:37:25Z,2937
PH_0258,PH_0923,CALLED,2026-06-08T19:51:35Z,2412
PER_0499,ACC_1089,OWNS,,
ACC_0017,ACC_0375,TRANSACTED_WITH,2023-08-19T19:15:35Z,1648529.99
PH_1142,PH_0329,CALLED,2023-09-22T08:00:52Z,1423
ACC_0737,ACC_1154,TRANSACTED_WITH,2023-01-24T11:32:31Z,2262757.3
PH_1151,PH_0201,CALLED,2024-10-07T06:38:00Z,1051
ACC_0386,ACC_0507,TRANSACTED_WITH,2025-06-03T09:53:04Z,1407299.9
ACC_0594,ACC_1017,TRANSACTED_WITH,2023-12-24T13:26:11Z,1362647.48
PER_0180,LOC_0085,ASSOCIATED_WITH,,
PER_0422,LOC_0142,ASSOCIATED_WITH,,
CASE_0232,PER_0247,PARTICIPATED_IN,,
PER_0762,PH_0329,OWNS,,
ACC_0444,ACC_1065,TRANSACTED_WITH,2024-02-11T15:06:30Z,949852.68
PH_0362,PH_0062,CALLED,2025-05-28T18:16:21Z,2678
ACC_0242,ACC_0072,TRANSACTED_WITH,2026-06-17T15:12:39Z,1472873.74
ACC_0748,ACC_1006,TRANSACTED_WITH,2026-06-28T07:13:55Z,1643722.72
ACC_0511,ACC_0305,TRANSACTED_WITH,2023-07-01T13:33:38Z,325279.12
PER_0110,LOC_0067,ASSOCIATED_WITH,,
PER_0721,LOC_0142,ASSOCIATED_WITH,,
PER_0524,ACC_0910,OWNS,,
PH_0262,PH_1350,CALLED,2026-05-28T01:56:10Z,257
PER_0200,ACC_0221,OWNS,,
PH_1059,PH_1093,CALLED,2025-06-23T13:49:42Z,874
PH_1239,PH_0088,CALLED,2024-06-10T09:42:06Z,802
PH_1038,PH_0949,CALLED,2026-01-29T14:45:38Z,896
ACC_0174,ACC_0116,TRANSACTED_WITH,2023-06-18T04:05:24Z,1280496.81
PER_0508,LOC_0014,ASSOCIATED_WITH,,
PER_0622,ORG_0109,ASSOCIATED_WITH,,
PH_0917,PH_1079,CALLED,2025-07-26T15:57:11Z,706
PH_1007,PH_0449,CALLED,2024-11-09T11:21:46Z,275
PH_0513,PH_1197,CALLED,2023-07-20T21:14:13Z,1764
PH_1032,PH_0676,CALLED,2024-09-17T13:32:09Z,766
PER_0823,ACC_0834,OWNS,,
ACC_0253,ACC_0418,TRANSACTED_WITH,2024-09-19T23:31:09Z,37762.14
PH_0952,PH_1167,CALLED,2025-09-04T09:09:48Z,2585
PER_0381,LOC_0108,ASSOCIATED_WITH,,
PH_0089,PH_1196,CALLED,2025-04-17T22:25:19Z,223
PER_0054,ORG_0108,ASSOCIATED_WITH,,
PH_0896,PH_0760,CALLED,2023-11-26T14:42:19Z,2613
PER_0206,LOC_0130,ASSOCIATED_WITH,,
PH_0463,PH_0583,CALLED,2023-03-09T12:17:51Z,719
PER_0628,LOC_0098,ASSOCIATED_WITH,,
PH_1203,PH_0839,CALLED,2023-05-15T01:13:31Z,1118
PH_1390,PH_0077,CALLED,2023-01-08T06:03:54Z,559
PH_0604,PH_0955,CALLED,2023-08-16T22:23:27Z,2703
PH_1355,PH_1012,CALLED,2024-03-17T21:14:12Z,832
ACC_0060,ACC_0868,TRANSACTED_WITH,2023-06-04T01:10:10Z,45957.52
PH_1321,PH_0773,CALLED,2024-11-20T09:41:06Z,2265
CASE_0189,PER_0878,PARTICIPATED_IN,,
PER_0065,PH_0540,OWNS,,
PH_0225,PH_0636,CALLED,2025-08-07T14:52:27Z,3598
ACC_0496,ACC_0245,TRANSACTED_WITH,2025-09-29T13:04:55Z,951644.08
PH_1210,PH_0341,CALLED,2025-06-05T01:20:40Z,2292
PER_0174,LOC_0119,ASSOCIATED_WITH,,
PER_0660,LOC_0024,ASSOCIATED_WITH,,
PER_0103,ORG_0111,ASSOCIATED_WITH,,
PER_0865,ORG_0018,ASSOCIATED_WITH,,
ACC_0432,ACC_0078,TRANSACTED_WITH,2023-08-14T08:30:56Z,559408.46
PER_0226,ORG_0027,ASSOCIATED_WITH,,
PH_0443,PH_0453,CALLED,2024-04-14T02:33:46Z,2735
PER_0268,LOC_0103,ASSOCIATED_WITH,,
CASE_0042,PER_0324,PARTICIPATED_IN,,
PER_0609,LOC_0004,ASSOCIATED_WITH,,
PH_0048,PH_0877,CALLED,2026-03-15T05:49:07Z,649
PER_0442,ACC_0323,OWNS,,
PER_0920,LOC_0149,ASSOCIATED_WITH,,
ACC_0452,ACC_1039,TRANSACTED_WITH,2025-09-22T06:07:30Z,1272848.1
PER_0299,ACC_0618,OWNS,,
PER_0704,ACC_0263,OWNS,,
PER_0339,PH_0658,OWNS,,
PH_1308,PH_0376,CALLED,2025-06-11T18:21:25Z,2570
PH_1133,PH_0825,CALLED,2025-02-17T14:21:20Z,1933
PH_1250,PH_1355,CALLED,2026-04-06T18:48:12Z,2904
PH_0908,PH_1247,CALLED,2024-10-31T03:12:54Z,2768
PER_0778,PH_0456,OWNS,,
ACC_0429,ACC_0910,TRANSACTED_WITH,2024-05-13T19:25:09Z,41144.54
PH_1298,PH_0959,CALLED,2024-10-13T10:18:41Z,1086
PH_0336,PH_1219,CALLED,2023-04-29T02:47:52Z,1109
ACC_0636,ACC_0089,TRANSACTED_WITH,2026-05-23T15:18:51Z,1836030.05
PH_0745,PH_1275,CALLED,2025-01-23T20:25:43Z,2195
PH_1007,PH_1013,CALLED,2025-08-02T04:14:52Z,3284
PH_1165,PH_0467,CALLED,2023-12-04T10:06:22Z,140
PER_0270,PH_0402,OWNS,,
PER_0549,LOC_0067,ASSOCIATED_WITH,,
CASE_0240,PER_0778,PARTICIPATED_IN,,
PER_0950,PH_0964,OWNS,,
PH_0695,PH_0014,CALLED,2024-07-25T08:14:36Z,1651
PER_0615,LOC_0078,ASSOCIATED_WITH,,
PER_0507,PH_1241,OWNS,,
PER_0616,LOC_0063,ASSOCIATED_WITH,,
ACC_0226,ACC_0818,TRANSACTED_WITH,2025-06-26T11:26:35Z,1426348.1
ACC_1066,ACC_0177,TRANSACTED_WITH,2024-09-01T10:54:58Z,1089188.18
ACC_1072,ACC_0348,TRANSACTED_WITH,2025-05-25T18:30:46Z,1739230.03
CASE_0040,PER_0015,PARTICIPATED_IN,,
PH_1159,PH_0935,CALLED,2023-07-15T01:03:55Z,1280
PER_0553,ACC_0401,OWNS,,
ACC_0399,ACC_0814,TRANSACTED_WITH,2024-02-22T11:29:20Z,300560.95
PH_0671,PH_1346,CALLED,2024-07-04T09:34:36Z,138
PH_0518,PH_0943,CALLED,2026-07-09T00:47:49Z,2664
PER_0640,LOC_0133,ASSOCIATED_WITH,,
PER_0489,ACC_0427,OWNS,,
PER_0403,LOC_0145,ASSOCIATED_WITH,,
PH_0776,PH_1113,CALLED,2023-04-20T11:44:04Z,560
PH_1107,PH_0784,CALLED,2024-05-24T18:42:31Z,886
PER_0244,PH_0267,OWNS,,
PH_0294,PH_0274,CALLED,2025-05-04T14:07:36Z,2935
ACC_0179,ACC_0310,TRANSACTED_WITH,2024-10-28T18:13:28Z,1467126.79
PH_0286,PH_0012,CALLED,2026-06-21T23:11:52Z,741
PER_0138,ACC_0040,OWNS,,
PER_0626,LOC_0002,ASSOCIATED_WITH,,
CASE_0187,PER_0135,PARTICIPATED_IN,,
PER_0110,PH_0784,OWNS,,
PER_0649,LOC_0042,ASSOCIATED_WITH,,
PER_0894,LOC_0020,ASSOCIATED_WITH,,
PH_0738,PH_0486,CALLED,2023-03-12T14:48:54Z,3133
PER_0058,ORG_0005,ASSOCIATED_WITH,,
ACC_0159,ACC_0845,TRANSACTED_WITH,2023-11-07T18:58:14Z,1894905.73
PER_0246,LOC_0080,ASSOCIATED_WITH,,
PER_0755,LOC_0128,ASSOCIATED_WITH,,
PER_0862,LOC_0007,ASSOCIATED_WITH,,
PH_0955,PH_0910,CALLED,2023-07-25T10:01:40Z,1772
PER_0656,PH_0552,OWNS,,
